snapshot_month,warehouse_id,warehouse_name,region,drug_code,brand_name,is_cold_chain,unit_cost_usd,units_on_hand,monthly_demand_units,units_issued,safety_stock,reorder_point,months_of_supply,days_to_expiry,units_expiring_soon,warehouse_capacity,inventory_value_usd
2023-01,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,4704.0,4427,3691,2191,7503,1.06,208,805,215000,57859.2
2023-01,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,56445.0,15488,15468,7666,26251,3.64,460,5331,215000,104423.25
2023-01,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,80255.0,25813,25813,12777,43752,3.11,508,12846,215000,192612.0
2023-02,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,9899.0,6283,5549,3110,10649,1.58,267,1201,215000,95030.4
2023-02,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,12026.0,4265,4113,2111,7229,2.82,281,797,215000,37881.9
2023-02,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7776.0,4617,4147,2285,7825,1.68,321,197,215000,95644.8
2023-02,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,46071.0,13703,12973,6782,23225,3.36,644,8916,215000,85231.35
2023-02,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,105519.0,23332,22569,11549,39547,4.52,486,35280,215000,253245.6
2023-03,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,14023.0,6130,5375,3034,10390,2.29,404,1294,215000,134620.8
2023-03,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,12456.0,4579,4519,2266,7760,2.72,546,2976,215000,39236.4
2023-03,WH-LA-01,Sao Paulo DC,LATAM,DrugC,Cholestat,1,12.3,9265.0,4429,4185,2192,7506,2.09,74,386,215000,113959.5
2023-03,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,48937.0,14237,13480,7047,24131,3.44,415,5066,215000,90533.45
2023-03,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,,25868,25868,12804,43845,3.04,655,3955,215000,188575.2
2023-04,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,5197.0,5719,5246,2830,9692,0.91,178,499,215000,49891.2
2023-04,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,9429.0,3853,3684,1907,6530,2.45,173,581,215000,29701.35
2023-04,WH-LA-01,Sao Paulo DC,LATAM,DrugC,Cholestat,1,12.3,10385.0,3900,3890,1930,6610,2.66,190,600,215000,127735.5
2023-04,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,46882.0,12324,12086,6100,20888,3.8,568,375,215000,86731.7
2023-04,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,66693.0,22282,20251,11029,37767,2.99,642,4649,215000,160063.2
2023-05,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,5488.0,5027,4479,2488,8520,1.09,369,1567,215000,52684.8
2023-05,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,8046.0,3857,3857,1909,6537,2.09,356,582,215000,25344.9
2023-05,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,4615.0,3743,3440,1852,6343,1.23,142,565,215000,56764.5
2023-05,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,26757.0,12507,12368,6190,21198,2.14,533,905,215000,49500.45
2023-05,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,86963.0,21944,18614,10862,37194,3.96,253,4636,215000,208711.2
2023-06,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,8563.0,4701,4404,2326,7967,1.82,141,352,215000,82204.8
2023-06,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,8797.0,3470,3423,1717,5881,2.54,412,660,215000,27710.55
2023-06,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,3483.0,3330,2949,1648,5644,1.05,70,583,215000,42840.9
2023-06,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,39046.0,11636,9863,5759,19722,3.36,696,637,215000,72235.1
2023-06,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,51198.0,20746,20746,10269,35164,2.47,437,2887,215000,122875.2
2023-07,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,2154.0,4715,4301,2333,7991,0.46,318,9,215000,20678.4
2023-07,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,11408.0,3306,3177,1636,5603,3.45,422,1919,215000,35935.2
2023-07,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,10610.0,3524,3333,1744,5972,3.01,5,1430,215000,130503.0
2023-07,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,36814.0,10553,9990,5223,17886,3.49,366,7849,215000,68105.9
2023-07,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,44523.0,18606,15882,9209,31536,2.39,530,8267,215000,106855.2
2023-08,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,8301.0,4784,4308,2368,8108,1.74,259,149,215000,79689.6
2023-08,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,10332.0,3450,3236,1707,5847,3.0,150,2472,215000,32545.8
2023-08,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,6063.0,3414,3210,1689,5785,1.78,51,278,215000,74574.9
2023-08,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,55412.0,11836,11515,5858,20061,4.68,349,1172,215000,102512.2
2023-08,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,74699.0,20711,20711,10251,35104,3.61,567,8433,215000,179277.6
2023-09,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,10377.0,5824,5651,2882,9870,1.78,479,2671,215000,99619.2
2023-09,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,14249.0,3477,3228,1721,5893,4.1,295,673,215000,44884.35
2023-09,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,5426.0,3426,3426,1695,5806,1.58,312,300,215000,66739.8
2023-09,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,33653.0,12276,12186,6076,20807,2.74,550,4971,215000,62258.05
2023-09,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,72540.0,20219,18345,10008,34270,3.59,430,4641,215000,174096.0
2023-10,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,,5542,5461,2743,9393,2.64,422,3268,215000,140668.8
2023-10,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,5696.0,4121,3777,2039,6984,1.38,221,750,215000,17942.4
2023-10,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,807.0,4039,3415,1999,6845,0.2,324,98,215000,9926.1
2023-10,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,46909.0,13686,13618,6774,23197,3.43,385,12508,215000,86781.65
2023-10,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,115071.0,22704,21718,11238,38482,5.07,449,19219,215000,276170.4
2023-11,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,6996.0,6615,5970,3274,11212,1.06,135,1115,215000,67161.6
2023-11,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,14422.0,4247,4079,2102,7198,3.4,361,623,215000,45429.3
2023-11,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,9786.0,4858,4858,2404,8233,2.01,174,3372,215000,120367.8
2023-11,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,48759.0,13976,13197,6918,23689,3.49,281,5395,215000,90204.15
2023-11,WH-LA-01,Sao Paulo DC,LATAM,DrugY,Cardiovex,0,2.4,66488.0,24014,22614,11886,40702,2.77,455,9432,215000,159571.2
2023-12,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,19348.0,6967,6217,3448,11808,2.78,333,860,215000,185740.8
2023-12,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,7126.0,4588,4265,2271,7776,1.55,407,296,215000,22446.9
2023-12,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,8369.0,5015,4393,2482,8500,1.67,117,741,215000,102938.7
2023-12,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,57276.0,14962,14254,7406,25360,3.83,246,4488,215000,105960.6
2023-12,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,83855.0,26532,26532,13133,44971,3.16,564,10620,215000,201252.0
2024-01,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,11977.0,6645,6307,3289,11263,1.8,263,355,215000,114979.2
2024-01,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,16263.0,4565,4101,2259,7737,3.56,469,1275,215000,51228.45
2024-01,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,9596.0,4693,4272,2323,7954,2.04,137,1776,215000,118030.8
2024-01,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,50945.0,16429,15477,8132,27846,3.1,334,4739,215000,94248.25
2024-01,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,89137.0,26793,24742,13262,45413,3.33,546,13970,215000,213928.8
2024-02,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,13298.0,6914,6914,3422,11718,1.92,215,1096,215000,127660.8
2024-02,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,14292.0,4612,4224,2282,7816,3.1,291,776,215000,45019.8
2024-02,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7061.0,4854,4438,2402,8226,1.45,19,443,215000,86850.3
2024-02,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,29180.0,16706,14768,8269,28316,1.75,488,1383,215000,53983.0
2024-02,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,85943.0,27516,22602,13620,46639,3.12,748,7987,215000,206263.2
2024-03,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,8292.0,6645,6009,3289,11263,1.25,276,1496,215000,79603.2
2024-03,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,3918.0,4635,4439,2294,7856,0.85,342,305,215000,12341.7
2024-03,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,13020.0,4570,3687,2262,7746,2.85,425,2099,215000,160146.0
2024-03,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,31931.0,15221,14274,7534,25799,2.1,477,2405,215000,59072.35
2024-03,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,81298.0,25292,25292,12519,42869,3.21,594,24307,215000,195115.2
2024-04,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,7040.0,6261,5623,3099,10612,1.12,505,211,215000,67584.0
2024-04,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,13988.0,4241,4101,2099,7188,3.3,331,611,215000,44062.2
2024-04,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,8867.0,4339,4289,2147,7353,2.04,212,409,215000,109064.1
2024-04,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,48795.0,13397,13015,6631,22707,3.64,694,11197,215000,90270.75
2024-04,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,84687.0,25528,23375,12636,43269,3.32,455,11912,215000,203248.8
2024-05,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,11530.0,5737,5737,2839,9723,2.01,246,1652,215000,110688.0
2024-05,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,13002.0,3880,3513,1920,6576,3.35,346,2681,215000,40956.3
2024-05,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,10971.0,3877,3501,1919,6571,2.83,242,200,215000,134943.3
2024-05,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,42298.0,14063,14063,6961,23836,3.01,214,6477,215000,78251.3
2024-05,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,90835.0,21482,20830,10633,36411,4.23,378,9123,215000,218004.0
2024-06,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,10471.0,4956,4956,2453,8400,2.11,117,2737,215000,100521.6
2024-06,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,12330.0,4175,4083,2066,7076,2.95,326,746,215000,38839.5
2024-06,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,1859.0,3797,3777,1879,6435,0.49,5,323,215000,22865.7
2024-06,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,32752.0,12245,11467,6061,20755,2.67,482,6984,215000,60591.2
2024-06,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,90118.0,21383,20170,10584,36243,4.21,432,7804,215000,216283.2
2024-07,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,10128.0,5333,5032,2639,9038,1.9,137,690,215000,97228.8
2024-07,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,12613.0,3743,3743,1852,6343,3.37,597,2808,215000,39730.95
2024-07,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7874.0,3765,3419,1863,6381,2.09,188,726,215000,96850.2
2024-07,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,43110.0,11996,11841,5938,20333,3.59,361,3903,215000,79753.5
2024-07,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,53165.0,20909,20909,10349,35439,2.54,452,5049,215000,127596.0
2024-08,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,10324.0,5112,4896,2530,8664,2.02,369,1072,215000,99110.4
2024-08,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,4520.0,3734,3531,1848,6328,1.21,356,927,215000,14238.0
2024-08,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,2059.0,4171,3985,2064,7069,0.49,357,10,215000,25325.7
2024-08,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,48984.0,13739,13739,6800,23286,3.57,587,948,215000,90620.4
2024-08,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,5009.0,21845,21693,10813,37027,0.23,573,361,215000,12021.6
2024-09,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,4182.0,5586,5152,2765,9468,0.75,25,482,215000,40147.2
2024-09,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,14442.0,4284,3916,2120,7260,3.37,492,1151,215000,45492.3
2024-09,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,2887.0,4055,3316,2007,6873,0.71,228,159,215000,35510.1
2024-09,WH-LA-01,Sao Paulo DC,LATAM,DrugX,Nephrolyte,0,1.85,35144.0,13618,13534,6740,23081,2.58,521,6257,215000,65016.4
2024-09,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,47789.0,22527,19152,11150,38182,2.12,531,928,215000,114693.6
2024-10,WH-LA-01,Sao Paulo DC,LATAM,DrugA,Angiotrol,1,9.6,15199.0,6416,6416,3175,10874,2.37,259,2214,215000,145910.4
2024-10,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,7082.0,4144,3586,2051,7023,1.71,134,619,215000,22308.3
2024-10,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,13149.0,4286,3810,2121,7264,3.07,193,1730,215000,161732.7
2024-10,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,48498.0,15277,15209,7562,25894,3.17,388,8616,215000,89721.3
2024-10,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,54151.0,23112,22035,11440,39174,2.34,426,8906,215000,129962.4
2024-11,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,16248.0,7088,6565,3508,12013,2.29,289,3839,215000,155980.8
2024-11,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,14299.0,4635,4635,2294,7856,3.09,332,2873,215000,45041.85
2024-11,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,13872.0,4671,4296,2312,7917,2.97,209,3759,215000,170625.6
2024-11,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,45105.0,16531,15074,8182,28019,2.73,364,2371,215000,83444.25
2024-11,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,70519.0,27967,26178,13843,47403,2.52,628,8462,215000,169245.6
2024-12,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,10016.0,7343,6509,3634,12445,1.36,383,864,215000,96153.6
2024-12,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,13790.0,5465,4847,2705,9263,2.52,139,972,215000,43438.5
2024-12,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,11601.0,4846,4264,2398,8213,2.39,10,495,215000,142692.3
2024-12,WH-LA-01,Sao Paulo DC,LATAM,DrugX,Nephrolyte,0,1.85,61097.0,17611,16801,8717,29850,3.47,336,3913,215000,113029.45
2024-12,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,,28859,28859,14285,48915,2.88,451,5020,215000,199442.4
2025-01,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,24795.0,8124,7260,4021,13769,3.05,238,4787,215000,238032.0
2025-01,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,11972.0,5081,4400,2515,8612,2.36,568,922,215000,37711.8
2025-01,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,16225.0,5508,5508,2726,9335,2.95,230,1440,215000,199567.5
2025-01,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,53134.0,17181,14608,8504,29121,3.09,411,11950,215000,98297.9
2025-01,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,68868.0,27889,26891,13805,47271,2.47,357,7623,215000,165283.2
2025-02,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,9470.0,7428,6897,3676,12589,1.27,343,566,215000,90912.0
2025-02,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,12255.0,5097,5032,2523,8639,2.4,316,1062,215000,38603.25
2025-02,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,14613.0,5211,4050,2579,8832,2.8,113,2655,215000,179739.9
2025-02,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,52442.0,18326,18237,9071,31062,2.86,318,1240,215000,97017.7
2025-02,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,103476.0,27120,25429,13424,45968,3.82,774,3318,215000,248342.4
2025-03,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,17342.0,7419,7039,3672,12574,2.34,241,2026,215000,166483.2
2025-03,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,6972.0,4721,4721,2336,8001,1.48,124,2070,215000,21961.8
2025-03,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,10377.0,5349,5265,2647,9065,1.94,142,407,215000,127637.1
2025-03,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,49619.0,15988,14801,7914,27099,3.1,330,7151,215000,91795.15
2025-03,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,47362.0,28271,26974,13994,47919,1.68,385,5345,215000,113668.8
2025-04,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,14292.0,6697,6512,3315,11351,2.13,326,2803,215000,137203.2
2025-04,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,19235.0,4403,4285,2179,7462,4.37,117,2154,215000,60590.25
2025-04,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7247.0,4598,4598,2276,7793,1.58,5,737,215000,89138.1
2025-04,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,40938.0,15174,14756,7511,25719,2.7,351,3057,215000,75735.3
2025-04,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,72578.0,23959,22661,11859,40609,3.03,567,5835,215000,174187.2
2025-05,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,12762.0,5677,5376,2810,9622,2.25,260,630,215000,122515.2
2025-05,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,21096.0,4347,4174,2151,7367,4.85,313,4947,215000,66452.4
2025-05,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,6793.0,4202,4061,2079,7121,1.62,246,2107,215000,83553.9
2025-05,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,59279.0,14517,14497,7185,24605,4.08,463,11844,215000,109666.15
2025-05,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,71703.0,24029,22754,11894,40728,2.98,411,10866,215000,172087.2
2025-06,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,,5817,5817,2879,9859,2.48,115,2787,215000,138681.6
2025-06,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,16223.0,3955,3955,1957,6703,4.1,264,951,215000,51102.45
2025-06,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,9367.0,3961,3961,1960,6713,2.36,297,239,215000,115214.1
2025-06,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,60317.0,12993,12993,6431,22022,4.64,307,7241,215000,111586.45
2025-06,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,78462.0,23191,23191,11479,39308,3.38,659,6785,215000,188308.8
2025-07,WH-LA-01,Sao Paulo DC,LATAM,DrugA,Angiotrol,1,9.6,12854.0,5665,4525,2804,9602,2.27,128,2322,215000,123398.4
2025-07,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,10257.0,4332,3924,2144,7342,2.37,176,347,215000,32309.55
2025-07,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,8784.0,4012,3406,1985,6799,2.19,411,1043,215000,108043.2
2025-07,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,51517.0,12523,10773,6198,21225,4.11,381,325,215000,95306.45
2025-07,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,64381.0,21253,19672,10520,36023,3.03,416,1733,215000,154514.4
2025-08,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,8616.0,6259,5941,3098,10608,1.38,130,155,215000,82713.6
2025-08,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,17921.0,4298,3733,2127,7284,4.17,51,4127,215000,56451.15
2025-08,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,,4110,3736,2034,6966,1.82,212,2400,215000,92114.7
2025-08,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,17567.0,14314,14225,7085,24261,1.23,335,1920,215000,32498.95
2025-08,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,66505.0,23429,17095,11597,39711,2.84,400,11429,215000,159612.0
2025-09,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,18708.0,6098,5816,3018,10335,3.07,137,736,215000,179596.8
2025-09,WH-LA-01,Sao Paulo DC,Latin America,DrugB,Betacor,0,3.15,15316.0,4611,4302,2282,7815,3.32,381,381,215000,48245.4
2025-09,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7348.0,4275,4275,2116,7246,1.72,288,74,215000,90380.4
2025-09,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,,14762,14762,7307,25021,2.84,226,3913,215000,77687.05
2025-09,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,71795.0,25406,24261,12575,43062,2.83,498,8417,215000,172308.0
2025-10,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,11948.0,6495,6495,3215,11009,1.84,330,4129,215000,114700.8
2025-10,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,14164.0,5120,5058,2534,8678,2.77,503,2840,215000,44616.6
2025-10,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,9392.0,4879,4612,2415,8269,1.93,173,112,215000,115521.6
2025-10,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,37915.0,16917,16917,8373,28673,2.24,497,12876,215000,70142.75
2025-10,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,122587.0,28079,27368,13899,47593,4.37,487,17865,215000,294208.8
2025-11,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,25414.0,7603,6707,3763,12886,3.34,555,2725,215000,243974.4
2025-11,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,16384.0,5266,4845,2606,8925,3.11,455,2355,215000,51609.6
2025-11,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,7814.0,5252,4807,2599,8901,1.49,331,36,215000,96112.2
2025-11,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,54555.0,18063,15014,8941,30616,3.02,433,8432,215000,100926.75
2025-11,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,84283.0,29014,26446,14361,49177,2.9,578,17626,215000,202279.2
2025-12,WH-LA-01,Sao Paulo DC,Latin America,DrugA,Angiotrol,1,9.6,,7399,7094,3662,12540,1.19,392,133,215000,84163.2
2025-12,WH-LA-01,Sao Paulo DC,LATAM,DrugB,Betacor,0,3.15,18662.0,5212,4322,2579,8833,3.58,423,824,215000,58785.3
