shipment_id,batch_id,leg,leg_sequence,drug_code,region,warehouse_id,supplier_id,supplier_name,carrier,transport_mode,is_cold_chain,units_shipped,units_received,planned_transit_days,actual_transit_days,ship_date,delivery_date,delay_days,is_late,units_damaged,damage_rate_pct,temperature_excursion,freight_cost_usd,year_month
SHP-1-00105,BATCH-00105,Plant to Warehouse,1,DrugA,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Air,1,20419,20098,3.0,,2023-05-09,2023-05-12,0.0,0,321,1.57,0,13292.77,2023-05
SHP-1-00106,BATCH-00106,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Air,0,15748,15501,3.0,3.0,2025-05-07,2025-05-10,0.0,0,247,1.57,0,6614.16,2025-05
SHP-1-00107,BATCH-00107,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Sea,0,29180,28722,22.0,21.0,2024-01-06,2024-01-27,-1.0,0,458,1.57,0,1750.8,2024-01
SHP-1-00108,BATCH-00108,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Sea,0,53672,52829,22.0,21.0,2023-06-27,2023-07-18,-1.0,0,843,1.57,0,3220.32,2023-06
SHP-1-00109,BATCH-00109,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,22545,22191,6.0,6.0,2025-07-14,2025-07-20,0.0,0,354,1.57,0,3607.2,2025-07
SHP-1-00110,BATCH-00110,Plant to Warehouse,1,DrugB,North America,WH-NA-02,SUP-05,Cambrex Corporation,Regional 3PL,Rail,0,29719,29252,9.0,9.0,2023-05-03,2023-05-12,0.0,0,467,1.57,0,3269.09,2023-05
SHP-1-00111,BATCH-00111,Plant to Warehouse,1,DrugX,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Air,0,25562,25161,3.0,3.0,2023-07-07,2023-07-10,0.0,0,401,1.57,0,10736.04,2023-07
SHP-1-00112,BATCH-00112,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,27135,26709,6.0,6.0,2025-09-07,2025-09-13,0.0,0,426,1.57,0,4341.6,2025-09
SHP-1-00113,BATCH-00113,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Road,0,48282,47524,6.0,6.0,2024-07-14,2024-07-20,0.0,0,758,1.57,0,7725.12,2024-07
SHP-1-00114,BATCH-00114,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Air,0,28315,27870,3.0,3.0,2024-05-26,2024-05-29,0.0,0,445,1.57,0,11892.3,2024-05
SHP-1-00115,BATCH-00115,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Sea,0,23392,23025,22.0,21.0,2025-01-17,2025-02-07,-1.0,0,367,1.57,0,1403.52,2025-01
SHP-1-00116,BATCH-00116,Plant to Warehouse,1,DrugB,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,Regional 3PL,Air,0,22300,21950,3.0,3.0,2024-10-30,2024-11-02,0.0,0,350,1.57,0,9366.0,2024-10
SHP-1-00117,BATCH-00117,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Road,1,22130,21783,6.0,6.0,2024-10-08,2024-10-14,0.0,0,347,1.57,0,5488.24,2024-10
SHP-1-00118,BATCH-00118,Plant to Warehouse,1,DrugX,Middle East & Africa,WH-ME-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Air,0,15844,15595,3.0,3.0,2023-04-12,2023-04-15,0.0,0,249,1.57,0,6654.48,2023-04
SHP-1-00119,BATCH-00119,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Sea,0,8033,7907,22.0,22.0,2024-09-18,2024-10-10,0.0,0,126,1.57,0,481.98,2024-09
SHP-1-00120,BATCH-00120,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,52270,51449,6.0,6.0,2023-11-23,2023-11-29,0.0,0,821,1.57,0,8363.2,2023-11
SHP-1-00121,BATCH-00121,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,Regional 3PL,Sea,0,25755,25351,22.0,23.0,2025-04-14,2025-05-07,1.0,1,404,1.57,1,1545.3,2025-04
SHP-1-00122,BATCH-00122,Plant to Warehouse,1,DrugX,north america,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Marken,Road,0,37336,36750,6.0,6.0,2024-07-02,2024-07-08,0.0,0,586,1.57,0,5973.76,2024-07
SHP-1-00123,BATCH-00123,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Regional 3PL,Road,0,9630,9479,6.0,,2023-06-22,2023-06-28,0.0,0,151,1.57,0,1540.8,2023-06
SHP-1-00124,BATCH-00124,Plant to Warehouse,1,DrugY,MEA,WH-ME-01,SUP-06,Hikal Speciality,Regional 3PL,Road,0,35304,34750,6.0,6.0,2025-07-17,2025-07-23,0.0,0,554,1.57,0,5648.64,2025-07
SHP-1-00125,BATCH-00125,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,25981,25573,6.0,6.0,2023-12-16,2023-12-22,0.0,0,408,1.57,1,4156.96,2023-12
SHP-1-00126,BATCH-00126,Plant to Warehouse,1,DrugX,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Sea,0,22336,21985,22.0,21.0,2023-11-09,2023-11-30,-1.0,0,351,1.57,0,1340.16,2023-11
SHP-1-00127,BATCH-00127,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-04,Lonza Group AG,DHL Life Sciences,Road,0,30065,29593,6.0,6.0,2025-08-23,2025-08-29,0.0,0,472,1.57,0,4810.4,2025-08
SHP-1-00128,BATCH-00128,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Road,0,22069,21723,6.0,6.0,2025-03-15,2025-03-21,0.0,0,346,1.57,0,3531.04,2025-03
SHP-1-00129,BATCH-00129,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-02,Divis Laboratories,Marken,Road,0,11382,11203,6.0,6.0,2025-06-04,2025-06-10,0.0,0,179,1.57,0,1821.12,2025-06
SHP-1-00130,BATCH-00130,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-02,Divis Laboratories,Regional 3PL,Road,0,41207,40560,6.0,6.0,2024-11-24,2024-11-30,0.0,0,647,1.57,0,6593.12,2024-11
SHP-1-00131,BATCH-00131,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Road,0,30924,30439,6.0,6.0,2025-08-04,2025-08-10,0.0,0,485,1.57,0,4947.84,2025-08
SHP-1-00132,BATCH-00132,Plant to Warehouse,1,DrugC,Europe,WH-EU-01,SUP-06,Hikal Speciality,Marken,Air,1,24321,23939,3.0,3.0,2023-06-12,2023-06-15,0.0,0,382,1.57,0,15832.97,2023-06
SHP-1-00133,BATCH-00133,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-08,Siegfried Holding,DHL Life Sciences  ,Sea,0,18568,18277,22.0,22.0,2024-09-28,2024-10-20,0.0,0,291,1.57,0,1114.08,2024-09
SHP-1-00134,BATCH-00134,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Rail,0,14898,14664,9.0,,2024-01-05,2024-01-14,0.0,0,234,1.57,0,1638.78,2024-01
SHP-1-00135,BATCH-00135,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-04,Lonza Group AG,DHL Life Sciences,Sea,0,30645,30164,22.0,,2024-03-14,2024-04-06,1.0,1,481,1.57,0,1838.7,2024-03
SHP-1-00136,BATCH-00136,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-05,Cambrex Corporation,Marken,Sea,0,54961,54098,22.0,23.0,2023-10-04,2023-10-27,1.0,1,863,1.57,0,3297.66,2023-10
SHP-1-00137,BATCH-00137,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Air,1,30038,29566,3.0,3.0,2023-08-19,2023-08-22,0.0,0,472,1.57,0,19554.74,2023-08
SHP-1-00138,BATCH-00138,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,10000,9843,6.0,6.0,2024-05-01,2024-05-07,0.0,0,157,1.57,0,1600.0,2024-05
SHP-1-00139,BATCH-00139,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Air,1,30755,30272,3.0,,2025-08-30,2025-09-02,0.0,0,483,1.57,0,20021.5,2025-08
SHP-1-00140,BATCH-00140,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Road,0,27217,26790,6.0,6.0,2024-11-24,2024-11-30,0.0,0,427,1.57,0,4354.72,2024-11
SHP-1-00141,BATCH-00141,Plant to Warehouse,1,DrugX,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Marken,Road,0,41040,40396,6.0,6.0,2024-01-22,2024-01-28,0.0,0,644,1.57,0,6566.4,2024-01
SHP-1-00142,BATCH-00142,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Road,0,35923,35359,6.0,6.0,2024-04-03,2024-04-09,0.0,0,564,1.57,0,5747.68,2024-04
SHP-1-00143,BATCH-00143,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Air,1,7931,7806,3.0,3.0,2024-07-21,2024-07-24,0.0,0,125,1.58,0,5163.08,2024-07
SHP-1-00144,BATCH-00144,Plant to Warehouse,1,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Road,0,34885,34337,6.0,6.0,2023-11-04,2023-11-10,0.0,0,548,1.57,0,5581.6,2023-11
SHP-1-00145,BATCH-00145,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-01,Aurobindo API Ltd,Marken,Road,0,18079,17795,6.0,6.0,2024-08-06,2024-08-12,0.0,0,284,1.57,0,2892.64,2024-08
SHP-1-00146,BATCH-00146,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,15480,15237,22.0,23.0,2025-01-04,2025-01-27,1.0,1,243,1.57,0,928.8,2025-01
SHP-1-00147,BATCH-00147,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Sea,0,25550,25149,22.0,21.0,2023-10-25,2023-11-15,-1.0,0,401,1.57,0,1533.0,2023-10
SHP-1-00148,BATCH-00148,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Sea,0,32912,32395,22.0,21.0,2024-09-08,2024-09-29,-1.0,0,517,1.57,0,1974.72,2024-09
SHP-1-00149,BATCH-00149,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-03,Zhejiang Kangtai Chem,Regional 3PL,Sea,0,13908,13690,22.0,20.0,2025-01-08,2025-01-28,-2.0,0,218,1.57,0,834.48,2025-01
SHP-1-00150,BATCH-00150,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Sea,0,37038,36457,22.0,21.0,2024-07-31,2024-08-21,-1.0,0,581,1.57,0,2222.28,2024-07
SHP-1-00151,BATCH-00151,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,1,37601,37011,6.0,6.0,2023-12-23,2023-12-29,0.0,0,590,1.57,0,9325.05,2023-12
SHP-1-00152,BATCH-00152,Plant to Warehouse,1,DrugB,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Road,0,28283,27839,6.0,7.0,2024-08-14,2024-08-21,1.0,1,444,1.57,0,4525.28,2024-08
SHP-1-00153,BATCH-00153,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Air,0,19582,19275,3.0,3.0,2025-04-23,2025-04-26,0.0,0,307,1.57,0,8224.44,2025-04
SHP-1-00154,BATCH-00154,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-02,Divis Laboratories,FedEx Custom Critical,Road,0,18530,18239,6.0,6.0,2023-09-25,2023-10-01,0.0,0,291,1.57,0,2964.8,2023-09
SHP-1-00155,BATCH-00155,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Sea,0,43739,43052,22.0,23.0,2024-08-29,2024-09-21,1.0,1,687,1.57,1,2624.34,2024-08
SHP-1-00156,BATCH-00156,Plant to Warehouse,1,DrugX,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,14921,14687,6.0,6.0,2024-12-29,2025-01-04,0.0,0,234,1.57,0,2387.36,2024-12
SHP-1-00157,BATCH-00157,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-02,Divis Laboratories,FedEx Custom Critical,Road,0,43895,43206,6.0,6.0,2024-01-01,2024-01-07,0.0,0,689,1.57,0,7023.2,2024-01
SHP-1-00158,BATCH-00158,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Rail,0,26625,26207,9.0,9.0,2024-03-10,2024-03-19,0.0,0,418,1.57,0,2928.75,2024-03
SHP-1-00159,BATCH-00159,Plant to Warehouse,1,DrugA,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,DHL Life Sciences,Road,1,26758,26338,6.0,6.0,2025-07-05,2025-07-11,0.0,0,420,1.57,0,6635.98,2025-07
SHP-1-00160,BATCH-00160,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-08,Siegfried Holding,Regional 3PL,Air,1,13621,13407,3.0,3.0,2024-02-21,2024-02-24,0.0,0,214,1.57,0,8867.27,2024-02
SHP-1-00161,BATCH-00161,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-04,Lonza Group AG,Marken,Road,0,26220,25808,6.0,6.0,2024-09-20,2024-09-26,0.0,0,412,1.57,0,4195.2,2024-09
SHP-1-00162,BATCH-00162,Plant to Warehouse,1,DrugB,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,36776,36199,6.0,7.0,2023-07-19,2023-07-26,1.0,1,577,1.57,0,5884.16,2023-07
SHP-1-00163,BATCH-00163,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Rail,0,15911,15661,9.0,9.0,2025-08-01,2025-08-10,0.0,0,250,1.57,0,1750.21,2025-08
SHP-1-00164,BATCH-00164,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-02,Divis Laboratories,Regional 3PL,Sea,0,34113,33577,22.0,22.0,2024-09-30,2024-10-22,0.0,0,536,1.57,1,2046.78,2024-09
SHP-1-00165,BATCH-00165,Plant to Warehouse,1,DrugX,MEA,WH-ME-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Sea,0,29162,28704,22.0,21.0,2025-03-08,2025-03-29,-1.0,0,458,1.57,0,1749.72,2025-03
SHP-1-00166,BATCH-00166,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Road,0,21068,20737,6.0,6.0,2024-09-28,2024-10-04,0.0,0,331,1.57,0,3370.88,2024-09
SHP-1-00167,BATCH-00167,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,1,40198,39567,3.0,3.0,2024-01-31,2024-02-03,0.0,0,631,1.57,0,26168.9,2024-01
SHP-1-00168,BATCH-00168,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Air,1,11117,10942,3.0,3.0,2024-01-30,2024-02-02,0.0,0,175,1.57,0,7237.17,2024-01
SHP-1-00169,BATCH-00169,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Regional 3PL,Road,0,32186,31681,6.0,6.0,2025-01-07,2025-01-13,0.0,0,505,1.57,0,5149.76,2025-01
SHP-1-00170,BATCH-00170,Plant to Warehouse,1,DrugC,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Air,1,55445,54575,3.0,3.0,2025-07-08,2025-07-11,0.0,0,870,1.57,0,36094.7,2025-07
SHP-1-00171,BATCH-00171,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Marken,Road,0,50125,49338,6.0,6.0,2023-07-20,2023-07-26,0.0,0,787,1.57,0,8020.0,2023-07
SHP-1-00172,BATCH-00172,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Road,0,32918,32401,6.0,6.0,2025-05-22,2025-05-28,0.0,0,517,1.57,0,5266.88,2025-05
SHP-1-00173,BATCH-00173,Plant to Warehouse,1,DrugY,APAC,WH-AP-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Rail,0,24431,24047,9.0,10.0,2025-06-04,2025-06-14,1.0,1,384,1.57,0,2687.41,2025-06
SHP-1-00174,BATCH-00174,Plant to Warehouse,1,DrugC,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences  ,Air,1,21859,21516,3.0,6.0,2023-07-05,2023-07-11,3.0,1,343,1.57,0,14230.21,2023-07
SHP-1-00175,BATCH-00175,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Road,0,24605,24219,6.0,6.0,2023-06-21,2023-06-27,0.0,0,386,1.57,0,3936.8,2023-06
SHP-1-00176,BATCH-00176,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,23269,22904,6.0,6.0,2025-02-05,2025-02-11,0.0,0,365,1.57,1,3723.04,2025-02
SHP-1-00177,BATCH-00177,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Sea,0,19532,19225,22.0,22.0,2025-05-15,2025-06-06,0.0,0,307,1.57,0,1171.92,2025-05
SHP-1-00178,BATCH-00178,Plant to Warehouse,1,DrugC,Asia-Pacific,WH-AP-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,38954,38342,3.0,3.0,2024-03-05,2024-03-08,0.0,0,612,1.57,0,25359.05,2024-03
SHP-1-00179,BATCH-00179,Plant to Warehouse,1,DrugB,Europe,WH-EU-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Air,0,68025,66957,3.0,3.0,2024-11-08,2024-11-11,0.0,0,1068,1.57,0,28570.5,2024-11
SHP-1-00180,BATCH-00180,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Air,1,26909,26487,3.0,3.0,2025-09-27,2025-09-30,0.0,0,422,1.57,0,17517.76,2025-09
SHP-1-00181,BATCH-00181,Plant to Warehouse,1,DrugB,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,15923,15673,6.0,6.0,2023-12-27,2024-01-02,0.0,0,250,1.57,0,2547.68,2023-12
SHP-1-00182,BATCH-00182,Plant to Warehouse,1,DrugB,North America,WH-NA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Sea,0,15982,15731,22.0,21.0,2023-09-25,2023-10-16,-1.0,0,251,1.57,0,958.92,2023-09
SHP-1-00183,BATCH-00183,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-02,Divis Laboratories,Marken,Sea,0,38948,38337,22.0,22.0,2025-10-13,2025-11-04,0.0,0,611,1.57,0,2336.88,2025-10
SHP-1-00184,BATCH-00184,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,0,27206,26779,6.0,6.0,2023-11-03,2023-11-09,0.0,0,427,1.57,0,4352.96,2023-11
SHP-1-00185,BATCH-00185,Plant to Warehouse,1,DrugA,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma  ,Road,1,40387,39753,6.0,6.0,2024-05-22,2024-05-28,0.0,0,634,1.57,0,10015.98,2024-05
SHP-1-00186,BATCH-00186,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Road,0,9355,9208,6.0,6.0,2024-05-04,2024-05-10,0.0,0,147,1.57,0,1496.8,2024-05
SHP-1-00187,BATCH-00187,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Marken,Road,0,29896,29427,6.0,14.0,2024-07-10,2024-07-24,8.0,1,469,1.57,0,4783.36,2024-07
SHP-1-00188,BATCH-00188,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Marken,Rail,0,26233,25821,9.0,9.0,2023-11-08,2023-11-17,0.0,0,412,1.57,0,2885.63,2023-11
SHP-1-00189,BATCH-00189,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-08,Siegfried Holding,DHL Life Sciences,Air,1,20781,20455,3.0,3.0,2024-11-30,2024-12-03,0.0,0,326,1.57,0,13528.43,2024-11
SHP-1-00190,BATCH-00190,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,23584,23214,6.0,6.0,2025-01-06,2025-01-12,0.0,0,370,1.57,0,3773.44,2025-01
SHP-1-00191,BATCH-00191,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,DHL Life Sciences,Air,1,16700,16438,3.0,3.0,2023-09-05,2023-09-08,0.0,0,262,1.57,0,10871.7,2023-09
SHP-1-00192,BATCH-00192,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Sea,0,64202,63194,22.0,21.0,2024-06-03,2024-06-24,-1.0,0,1008,1.57,0,3852.12,2024-06
SHP-1-00193,BATCH-00193,Plant to Warehouse,1,DrugY,north america,WH-NA-02,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,27033,26609,6.0,6.0,2023-04-14,2023-04-20,0.0,0,424,1.57,0,4325.28,2023-04
SHP-1-00194,BATCH-00194,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-05,Cambrex Corporation,FedEx Custom Critical  ,Air,1,35755,35194,3.0,3.0,2023-09-16,2023-09-19,0.0,0,561,1.57,0,23276.5,2023-09
SHP-1-00195,BATCH-00195,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,Marken,Sea,0,21771,21429,22.0,21.0,2025-10-19,2025-11-09,-1.0,0,342,1.57,0,1306.26,2025-10
SHP-1-00196,BATCH-00196,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,Regional 3PL,Sea,0,18134,17849,22.0,22.0,2024-06-24,2024-07-16,0.0,0,285,1.57,0,1088.04,2024-06
SHP-1-00197,BATCH-00197,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Rail,0,11521,11340,9.0,9.0,2024-11-15,2024-11-24,0.0,0,181,1.57,0,1267.31,2024-11
SHP-1-00198,BATCH-00198,Plant to Warehouse,1,DrugB,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Air,0,21799,21457,3.0,3.0,2025-07-24,2025-07-27,0.0,0,342,1.57,0,9155.58,2025-07
SHP-1-00199,BATCH-00199,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Road,0,22439,22087,6.0,6.0,2025-01-27,2025-02-02,0.0,0,352,1.57,1,3590.24,2025-01
SHP-1-00200,BATCH-00200,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Rail,0,19254,18952,9.0,9.0,2025-03-14,2025-03-23,0.0,0,302,1.57,0,2117.94,2025-03
SHP-1-00201,BATCH-00201,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Road,1,29676,29210,6.0,6.0,2025-01-07,2025-01-13,0.0,0,466,1.57,0,7359.65,2025-01
SHP-1-00202,BATCH-00202,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Marken,Air,1,34523,33981,3.0,3.0,2024-07-01,2024-07-04,0.0,0,542,1.57,0,22474.47,2024-07
SHP-1-00203,BATCH-00203,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Sea,0,54717,53858,22.0,21.0,2024-11-02,2024-11-23,-1.0,0,859,1.57,0,3283.02,2024-11
SHP-1-00204,BATCH-00204,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Road,0,13978,13759,6.0,6.0,2023-12-11,2023-12-17,0.0,0,219,1.57,0,2236.48,2023-12
SHP-1-00205,BATCH-00205,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,FedEx Custom Critical,Sea,0,36416,35844,22.0,21.0,2025-07-27,2025-08-17,-1.0,0,572,1.57,0,2184.96,2025-07
SHP-1-00206,BATCH-00206,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Sea,0,37659,37068,22.0,28.0,2023-08-06,2023-09-03,6.0,1,591,1.57,0,2259.54,2023-08
SHP-1-00207,BATCH-00207,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Rail,0,8689,8553,9.0,9.0,2025-06-28,2025-07-07,0.0,0,136,1.57,0,955.79,2025-06
SHP-1-00208,BATCH-00208,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Road,0,18790,18495,6.0,10.0,2025-07-09,2025-07-19,4.0,1,295,1.57,0,3006.4,2025-07
